,userId,movieId,rating
69524,448,6427,4.0
38394,263,5349,4.0
12046,74,1221,5.0
93043,599,1226,3.0
54958,365,4993,3.5
66644,428,6934,3.0
71201,455,34,4.0
18816,121,435,2.0
100233,610,51927,3.5
53824,355,2080,3.0
88434,571,1328,1.0
3037,20,1947,5.0
62924,414,1845,4.0
82780,525,3948,2.0
52770,346,1354,4.0
68494,446,10,3.0
66881,432,2571,3.5
30908,217,141,3.0
14475,91,2916,4.5
74778,474,7215,3.5
20022,132,1333,2.0
13224,84,852,3.0
52255,339,65216,4.5
86928,561,33493,3.5
90217,586,120635,5.0
91179,590,46965,2.5
13251,84,955,4.0
65885,425,6,4.0
38681,266,145,3.0
77914,483,98585,3.5
11838,73,5299,3.0
50663,327,6888,5.0
71428,459,74458,4.5
23404,160,1586,1.0
32288,221,590,3.5
50775,328,2080,3.5
53958,356,3174,3.5
44789,298,4167,0.5
25599,177,56587,4.0
99343,608,5785,2.0
46400,305,70286,4.5
9511,64,778,5.0
949,7,4963,4.0
76715,480,4958,3.0
64809,414,81564,4.0
90638,590,1012,3.5
27891,190,5816,5.0
75228,475,2115,5.0
60005,387,6777,3.0
40294,274,41569,3.0
88814,573,4226,5.0
65931,425,442,3.0
71509,460,72641,3.5
95563,600,3147,3.0
19181,124,110,3.5
97867,606,3246,4.0
86084,559,539,4.0
17953,112,2571,5.0
24999,177,918,4.0
55717,368,2657,3.0
6005,42,1101,5.0
80307,506,54259,3.0
36158,246,86880,4.0
10811,68,2797,3.0
71881,462,34048,1.5
99170,608,3499,3.0
31469,217,3422,2.0
27056,182,8973,4.5
19135,123,4776,4.0
37983,260,235,4.0
93147,599,1499,2.0
62338,414,92,2.0
78687,489,1784,4.5
74716,474,7019,3.5
71530,461,1259,4.0
10869,68,3257,3.5
35505,239,6796,4.5
58066,380,165639,4.0
78066,484,2762,4.5
13813,89,73160,2.5
92898,599,708,2.0
55566,368,1391,2.0
50103,323,203,3.0
77924,483,102481,4.0
93555,599,2993,3.0
45601,301,3996,4.0
24557,169,6539,4.5
29627,202,2268,4.0
1585,16,750,4.5
88616,572,1704,5.0
32507,221,5382,3.0
44663,298,2060,3.0
49314,318,7123,2.5
65034,415,1580,3.5
44932,298,6807,2.5
97754,606,2355,3.0
37488,252,97913,3.5
34834,233,6934,2.5
86118,559,1391,3.0
39241,274,29,4.0
35566,239,53996,4.0
19862,131,608,4.0
14215,91,515,1.0
96423,603,1290,2.0
39108,271,1200,4.0
25732,177,88129,2.0
62791,414,1339,4.0
90293,587,898,4.0
90419,587,3469,4.0
35738,241,6214,4.0
78317,487,4027,3.0
44882,298,5941,2.0
9989,66,111,4.5
66755,430,3754,3.0
17946,112,1198,5.0
37549,253,55442,4.5
2538,19,1456,2.0
97404,606,225,3.0
45728,304,1,5.0
90773,590,1953,3.5
7227,50,6807,3.0
15617,103,912,5.0
57997,380,111781,4.0
68897,448,1562,1.5
73025,471,168252,4.5
50647,327,2616,3.5
78298,486,593,3.0
81107,514,592,2.5
84495,542,6874,2.5
5420,38,367,2.0
51239,331,5349,2.0
99250,608,4321,1.0
26841,182,4901,3.0
14499,91,3176,4.0
7689,51,4291,2.0
5697,41,1704,3.0
24270,168,1276,4.5
73470,474,1282,3.0
76644,480,4017,3.5
89123,577,1263,4.0
35199,236,2683,5.0
11679,70,1193,5.0
57117,380,1882,3.0
86502,560,80831,2.5
53081,351,2959,4.0
93996,599,5111,1.5
6375,43,362,5.0
34416,232,34321,3.0
25349,177,5620,4.0
59266,387,260,4.5
28566,198,5388,3.0
93282,599,2006,3.0
97761,606,2387,3.0
16751,105,91658,4.0
24336,169,208,3.5
29760,202,3654,4.0
62154,412,924,5.0
36816,249,33615,3.5
24060,167,173,2.5
56897,380,104,3.0
566,6,8,3.0
19574,125,164909,4.0
15987,104,914,4.0
96958,603,3977,4.0
24370,169,899,5.0
71368,458,222,5.0
78182,484,44840,4.0
22035,144,1265,3.0
24600,170,181,3.0
33858,230,34162,4.5
22392,152,44555,4.0
20651,136,204,1.0
84835,551,2762,4.0
37073,249,80166,3.0
83136,526,4014,4.5
8779,61,4226,4.5
4709,28,60647,2.5
35579,239,61350,0.5
58741,382,48598,3.5
44378,294,3690,3.0
57547,380,7161,3.0
15666,103,1387,4.0
48793,316,7438,3.5
46330,305,56757,3.0
75274,475,8665,4.0
5085,33,562,5.0
37628,254,5954,3.5
75374,476,236,3.0
40574,274,86911,4.0
98930,608,1615,3.5
78812,489,3489,4.0
73152,474,230,3.5
54650,361,231,3.5
79075,489,69951,3.0
39064,270,7,3.0
63876,414,5152,3.0
55008,365,47099,2.0
62038,411,191,3.0
69711,448,47950,3.0
6392,43,480,4.0
2739,19,2418,2.0
28984,200,1101,4.0
85976,558,5293,3.0
1593,16,1136,4.0
81582,517,783,1.5
660,6,237,4.0
94643,599,55269,3.0
97092,604,253,5.0
66283,427,376,2.5
64596,414,51084,3.0
56701,377,1947,2.5
22229,149,442,3.0
30253,211,73017,4.0
20041,132,1732,2.5
80323,506,80549,4.0
990,7,8957,4.0
14571,91,4351,3.5
33268,226,2596,4.0
48334,313,1265,4.0
51689,334,1250,3.5
84061,534,115617,2.5
58331,381,4816,2.0
27430,186,2208,5.0
40646,275,1041,5.0
29672,202,2797,4.0
28451,198,1921,2.0
34689,232,65802,2.5
85973,558,5219,3.0
77595,483,4085,4.0
88430,571,1324,1.0
47294,307,4876,2.0
22330,151,743,4.0
54085,356,48744,4.5
73967,474,3083,3.5
53102,351,5106,4.5
34246,232,7142,2.5
25396,177,6887,4.0
35178,236,1278,5.0
22875,156,1836,5.0
14149,91,158,2.0
61020,395,1025,3.0
19422,125,84954,3.5
9226,63,1270,5.0
86394,560,37495,3.5
11284,68,45722,4.5
99772,610,3908,2.5
2684,19,2143,3.0
32432,221,2762,3.5
80504,509,4718,2.0
52222,339,54503,4.5
82638,525,380,4.5
64532,414,46559,3.5
8190,57,1101,4.0
48120,312,1982,4.0
88898,573,48394,4.0
34172,232,5952,4.0
1663,16,68954,4.0
99272,608,4638,3.0
39100,271,32,4.0
89405,580,1208,3.5
42827,288,3755,2.0
50571,326,63082,4.5
53278,352,2966,4.0
95394,600,2036,2.0
9794,64,4720,3.5
73161,474,257,3.0
45048,298,41569,3.0
56448,373,539,3.0
16993,107,316,3.0
26208,182,745,4.5
83177,527,364,4.0
93492,599,2718,1.5
76493,480,2321,4.0
98665,607,5060,3.0
46236,305,8640,4.0
68792,448,1020,4.0
33090,226,362,3.5
84177,537,7153,4.5
91911,596,4993,4.0
84755,548,80862,3.5
22149,146,51662,3.0
15777,103,5349,3.0
69976,448,89427,1.5
31096,217,1256,2.0
95790,600,26084,3.5
63330,414,3138,3.0
41316,280,3617,2.5
271,3,1272,0.5
67653,438,590,3.0
86649,561,1196,5.0
2820,19,2888,3.0
97088,604,224,3.0
95095,599,179053,3.5
85851,555,4000,3.0
7151,50,1232,4.0
13652,89,4641,2.5
72214,465,1343,4.0
44833,298,4980,3.0
7067,48,1527,4.0
27812,188,1269,3.0
72477,469,293,4.0
8093,57,457,5.0
30516,212,188751,4.5
62737,414,1218,4.0
91390,592,733,5.0
22101,145,161,4.0
98839,608,1021,1.5
98197,606,6970,4.0
32736,222,7173,3.5
97003,603,4529,3.0
14497,91,3153,4.0
89019,575,2568,4.0
37256,249,103228,4.5
82704,525,1688,3.5
79240,491,1682,4.5
61946,410,2987,4.0
9000,62,72998,4.0
21692,141,19,2.0
20549,135,2997,4.0
79845,498,7,4.0
48088,312,1321,4.0
90919,590,3255,4.0
1573,16,260,3.0
48382,313,1882,1.0
85194,553,54286,4.0
24698,171,1136,5.0
5493,39,1219,5.0
26736,182,4018,3.5
87822,567,2138,4.5
17885,111,174045,4.0
78377,488,552,2.5
87001,561,79592,2.0
3007,20,1012,4.0
34861,233,63082,3.5
93046,599,1231,3.5
64390,414,31101,4.0
90450,588,292,3.0
77159,482,3130,1.0
64255,414,7248,3.5
29622,202,2231,4.0
89847,582,134130,4.0
52598,344,2028,4.0
83604,534,519,4.0
22931,156,2384,4.0
17676,111,83349,3.5
26572,182,3033,4.0
11776,72,527,4.5
50401,325,3555,2.0
85477,555,1378,4.0
39927,274,4734,3.5
55297,367,2797,5.0
10369,68,17,3.5
82787,525,3996,4.5
84077,534,130520,4.0
15727,103,2918,5.0
44468,297,79,1.0
64147,414,6517,3.0
68878,448,1394,3.0
9246,63,2115,4.0
70556,449,5952,2.0
66513,428,2700,3.0
354,4,912,5.0
70649,452,163,4.0
57433,380,5313,4.0
34838,233,7438,3.5
100570,610,96079,4.0
16688,105,71033,4.0
86022,559,253,3.0
33068,226,158,2.0
25293,177,4025,3.5
27418,186,2094,4.0
37032,249,72605,3.5
26716,182,3972,3.0
86098,559,610,4.0
27890,190,5810,3.5
96721,603,2708,4.0
9956,65,7153,4.0
16157,104,27706,2.5
95913,601,31658,5.0
51068,330,1380,3.5
13606,89,2395,2.0
80061,502,3052,4.0
11298,68,47610,3.0
81218,514,2118,3.5
53971,356,3481,4.0
56709,377,2311,4.5
24720,171,1454,5.0
30520,213,858,4.0
9748,64,3717,2.5
33425,226,6006,3.0
84719,547,1288,5.0
69231,448,3688,5.0
26471,182,2359,3.0
82061,520,2406,4.5
80782,509,94777,3.0
6110,42,2278,5.0
79469,493,3793,3.0
76989,480,40732,3.0
3564,21,105653,4.0
60676,391,2959,4.0
99610,610,1199,4.5
42910,288,4571,3.0
62676,414,1037,3.0
4885,31,62,4.0
69634,448,8949,4.0
828,6,704,3.0
99760,610,3798,3.5
41571,282,2959,4.5
64034,414,5878,4.0
87280,562,53996,4.5
51420,332,1282,4.0
61648,408,54259,4.5
61203,401,364,3.5
50965,330,153,3.0
19599,126,253,1.0
70422,448,142222,3.0
44903,298,6294,0.5
75806,477,5449,4.0
92400,597,1906,3.0
18869,122,1197,5.0
53862,356,543,5.0
98578,607,1994,4.0
9921,64,27523,5.0
56380,373,110,4.0
67924,438,4721,4.0
8235,57,1282,4.0
37696,255,1663,5.0
84117,535,2805,1.0
77576,483,3752,3.5
4852,30,1200,3.0
72584,469,1227,5.0
52523,342,3863,4.0
37478,252,8961,4.5
32,1,590,4.0
41943,286,4993,4.5
25839,178,1680,3.5
82296,522,4011,4.0
34769,233,367,3.5
69523,448,6424,1.0
89403,580,1206,4.0
34015,232,2628,4.0
53295,352,3578,4.0
73440,474,1242,4.5
4221,28,349,3.0
35221,237,1792,3.0
11581,68,97921,3.5
78469,488,8961,4.0
70772,452,2706,5.0
19768,129,5378,3.5
72546,469,1078,4.0
60707,391,3418,4.0
14761,93,849,4.0
71477,460,6502,5.0
73513,474,1380,4.0
97429,606,357,4.0
39580,274,2080,3.0
92601,597,5060,5.0
88679,573,6,4.5
93808,599,4105,3.0
97386,606,110,3.5
6958,47,3147,5.0
5075,33,457,5.0
32658,222,1831,2.0
16873,105,140265,5.0
88073,567,122246,0.5
72620,469,1291,3.0
66677,429,208,3.0
21172,140,832,4.0
53845,356,216,3.0
33662,228,2571,4.5
91458,593,3578,5.0
40992,276,344,5.0
55834,368,3764,2.0
54226,357,1207,5.0
19172,123,112552,3.5
83942,534,84772,4.0
50171,323,112290,3.5
100551,610,93819,3.5
64776,414,71579,3.5
61800,409,2788,3.0
12163,74,46578,5.0
14193,91,380,3.5
49739,318,100553,4.5
1609,16,1219,3.0
95321,600,1345,4.0
33048,226,16,4.5
9174,63,344,5.0
45318,298,89864,3.0
30010,209,1198,5.0
57764,380,53996,3.0
19450,125,95690,4.5
9715,64,3108,4.0
68440,445,1197,5.0
63255,414,2877,4.0
74192,474,4014,3.0
53822,355,1721,4.0
9871,64,6975,4.0
35419,239,2329,5.0
43445,290,3444,2.0
96081,602,551,4.0
22675,155,3287,3.0
22120,146,344,2.0
73960,474,3061,3.0
11958,73,93840,2.0
39708,274,2860,3.5
93299,599,2076,3.5
44518,297,1407,1.0
5542,39,2997,5.0
3192,20,5418,3.0
95958,601,168326,4.0
36420,249,589,4.0
9645,64,2193,3.5
6557,45,780,3.0
44682,298,2485,0.5
49482,318,55765,4.0
95894,601,3000,4.0
27101,183,2194,5.0
17374,111,3861,2.5
40404,274,54503,3.5
62181,412,1289,5.0
81460,514,175303,3.0
88444,571,1350,5.0
36048,246,4896,4.0
69828,448,71464,3.0
57934,380,96079,2.0
19504,125,130490,3.0
41517,282,1517,4.5
35919,244,2023,2.0
50335,325,2239,5.0
69273,448,3978,3.0
29883,204,55820,4.0
18693,119,106491,4.5
17142,109,353,3.0
59224,386,589,3.0
84464,542,3948,4.0
13627,89,3307,2.0
36521,249,2000,4.0
94534,599,43677,2.0
67011,432,59315,4.5
35616,240,227,4.0
70240,448,112138,4.0
31640,219,1485,1.5
40238,274,31909,4.0
30726,216,104,2.0
28282,196,1214,4.5
32465,221,3504,4.5
49455,318,51540,4.0
17925,112,208,2.5
40399,274,54004,3.5
6999,47,49278,3.5
40143,274,7454,2.0
74112,474,3591,3.0
57921,380,95004,4.0
95846,600,50658,4.0
83645,534,1801,4.5
94004,599,5171,2.0
45159,298,60684,3.5
5966,42,555,5.0
16434,105,5782,3.5
83229,527,1387,5.0
46493,305,96588,4.0
15399,100,2396,4.5
75243,475,4366,4.5
31651,219,1608,3.5
8442,57,3070,3.0
12725,81,457,4.0
57714,380,45447,3.0
43459,290,3849,4.0
84734,548,260,3.5
73248,474,596,2.0
2919,19,3499,3.0
70166,448,104841,4.0
33024,225,2423,4.0
69166,448,3249,4.0
21303,140,2334,3.0
20409,135,1206,5.0
59708,387,3101,3.0
87180,562,2648,3.5
23757,163,1784,4.0
57720,380,46335,1.0
19643,127,3671,4.0
8834,62,2329,4.5
67,1,1136,5.0
10572,68,1278,4.0
72446,468,410,3.0
64110,414,6295,2.0
74344,474,4802,3.0
2369,19,466,3.0
93373,599,2335,1.5
63223,414,2761,4.0
41672,282,48780,4.5
15831,103,48516,4.5
76174,479,3873,3.0
836,6,762,1.0
80672,509,53993,2.5
61761,409,1307,4.0
15626,103,1028,4.0
52157,339,6869,4.0
27359,186,1127,4.0
65764,424,608,3.5
74507,474,5873,3.5
7629,51,2942,2.0
19340,125,42632,5.0
83859,534,60072,3.5
21566,140,5943,2.5
50419,325,4086,3.0
51940,337,553,3.0
34000,232,2115,3.5
85436,555,1215,5.0
6534,45,500,4.0
21296,140,2085,4.0
87701,565,344,3.0
42255,288,1029,3.0
93347,599,2253,2.5
30162,210,146662,5.0
24912,177,104,2.5
26910,182,5528,3.5
41446,281,2329,4.0
28581,199,81,3.0
53230,352,1619,5.0
14762,93,1015,3.0
557,5,596,5.0
45761,304,252,4.0
93159,599,1584,2.0
87194,562,2942,4.0
41454,281,7325,4.0
70227,448,110826,1.5
95314,600,1299,1.0
49616,318,77233,3.5
66304,427,4887,2.0
77965,484,262,4.0
49278,318,5838,4.0
21673,140,42009,2.0
8625,59,105,4.0
59125,385,1234,4.0
6354,43,262,5.0
7237,50,7748,4.0
20979,139,8865,1.5
94488,599,34148,3.0
8456,57,3256,4.0
87802,567,673,2.0
16831,105,117176,4.0
83071,525,111659,2.5
59583,387,2186,3.0
55754,368,3035,3.0
10693,68,2023,3.5
52872,346,26729,4.0
2247,18,140289,4.0
44067,294,711,2.0
58202,381,1734,4.5
70672,452,1036,4.0
43202,290,150,4.0
27424,186,2138,4.0
4436,28,4017,3.0
16771,105,97304,4.0
78532,489,378,3.5
16566,105,33493,4.0
77522,483,2843,4.5
2787,19,2700,4.0
32876,223,2694,0.5
13708,89,26183,5.0
68004,438,5880,2.0
20872,138,1019,5.0
97863,606,3179,4.0
76888,480,8949,2.5
70645,452,69,5.0
75252,475,5218,4.5
61293,402,434,5.0
38608,265,2431,3.0
5507,39,1527,2.0
14463,91,2762,4.0
6527,45,435,3.0
91442,593,1923,3.0
69320,448,4234,3.0
54814,362,6539,4.0
5112,33,1249,5.0
21388,140,3372,4.0
37517,253,1212,4.5
27811,188,1264,4.0
57904,380,90746,4.0
73627,474,1950,3.5
26669,182,3742,4.0
73290,474,907,3.0
28691,199,1357,3.0
44108,294,1198,4.0
43988,294,278,1.0
38358,263,2805,2.0
75190,474,55071,4.0
37732,256,260,4.0
70512,448,165139,2.0
70654,452,353,5.0
61991,410,4037,4.0
95863,600,66097,4.0
72560,469,1178,5.0
36148,246,81845,5.0
32493,221,4641,4.0
19357,125,54286,2.5
15583,103,158,3.5
64546,414,47423,4.0
43816,292,68554,3.5
15709,103,2410,4.0
43496,292,62,3.0
60092,387,7991,2.0
35198,236,2657,4.0
27117,183,3418,3.0
67723,438,1682,4.0
32939,224,2028,5.0
15603,103,555,5.0
2802,19,2763,4.0
57185,380,2394,5.0
45820,304,1019,4.0
59301,387,543,4.0
65639,422,912,4.0
56788,377,84799,4.5
40727,275,1674,4.0
93758,599,3917,3.0
20088,132,3052,2.5
23830,165,4351,3.0
17225,110,1222,4.0
15216,98,79132,4.0
71060,453,3534,3.0
40329,274,45447,3.0
47308,307,5010,3.0
68697,448,316,3.0
94661,599,59016,2.5
94287,599,7844,3.0
96227,603,526,4.0
10809,68,2791,4.0
97949,606,4018,3.5
19061,122,86345,5.0
67468,437,31,4.0
27690,187,6350,5.0
3036,20,1919,3.5
91938,596,6537,2.5
86042,559,350,3.0
20312,134,208,4.0
36504,249,1721,2.0
100512,610,87529,2.5
22341,151,810,3.0
17859,111,167018,4.5
49207,318,3728,4.0
32899,223,7361,3.0
61704,408,119145,2.0
71552,462,50,3.5
11501,68,74458,3.0
43563,292,1276,2.5
68180,438,34162,4.0
57665,380,34162,3.0
67151,434,1263,3.5
58929,384,2683,4.0
15201,98,58047,2.0
61631,408,8972,4.0
2343,19,366,2.0
87215,562,4019,3.5
8969,62,58047,3.5
94822,599,87960,3.0
19561,125,161131,3.5
38464,264,783,4.0
76946,480,33880,4.0
38688,266,316,3.0
6687,45,2174,3.0
95154,600,296,4.5
99980,610,6709,3.5
25080,177,1345,3.0
75550,477,1246,4.5
11851,73,8376,2.0
38239,263,24,3.0
32766,222,55261,1.0
80527,509,5618,4.0
25978,181,11,5.0
53995,356,4973,5.0
35555,239,48516,4.5
73900,474,2803,2.5
99801,610,4027,4.5
2227,18,114066,4.0
70940,453,1617,4.0
67734,438,1858,3.5
40643,275,953,5.0
266,3,849,5.0
23482,160,2273,1.0
93050,599,1237,4.0
59724,387,3264,1.5
46391,305,68554,3.0
60106,387,8290,1.0
2312,19,231,2.0
74954,474,8809,4.0
74644,474,6708,3.5
95197,600,543,2.5
81178,514,1644,2.0
55168,365,155288,1.5
26046,181,383,1.0
83994,534,97225,4.5
23142,159,508,2.0
38300,263,1415,1.0
67064,433,593,4.0
32729,222,6793,1.5
66022,425,1704,4.0
90739,590,1527,3.0
100261,610,54272,3.5
87625,564,85414,3.5
43540,292,923,1.5
98342,606,30812,3.5
158,1,2459,5.0
1616,16,1261,4.0
90346,587,2002,4.0
52793,346,2959,3.5
57645,380,32031,3.0
88289,570,1080,3.5
99188,608,3751,2.0
7508,51,1301,4.5
89916,584,158,5.0
17544,111,46972,3.5
69363,448,4563,2.0
70104,448,99415,2.0
77059,480,51255,4.0
100166,610,40732,4.0
100766,610,135536,2.5
76033,478,1101,3.0
72154,464,60069,2.0
39995,274,5574,3.5
3512,21,85259,4.0
31434,217,3168,3.0
51271,331,8533,4.0
10629,68,1620,3.0
63987,414,5563,3.5
78305,487,318,3.0
39041,269,79,4.0
82611,524,1390,3.0
95309,600,1285,5.0
12998,83,2324,3.5
19400,125,72226,5.0
375,4,1188,5.0
89439,580,1544,3.0
60863,393,5669,5.0
69521,448,6378,3.0
96976,603,4155,1.0
66103,425,4022,3.5
52429,341,5816,4.0
55551,368,1320,3.0
23880,166,377,3.0
15805,103,8360,3.0
63903,414,5292,5.0
91198,590,53125,2.0
73611,474,1928,3.5
27023,182,6953,3.5
37161,249,91485,4.0
98613,607,2747,3.0
34471,232,42728,2.5
28,1,527,5.0
53049,350,836,3.0
94526,599,42632,3.0
28604,199,457,4.0
53774,354,7458,3.0
48951,317,86833,4.0
36269,247,48385,3.0
60984,395,339,4.0
79670,495,55820,2.0
27488,186,3711,4.0
98564,607,1527,4.0
88205,569,296,5.0
70934,453,1573,5.0
90673,590,1212,4.5
17856,111,166461,4.5
84652,546,293,3.0
21504,140,4991,3.0
79020,489,45501,4.0
44323,294,3042,2.0
80167,503,94130,3.5
44855,298,5363,2.0
4573,28,27793,2.0
66143,425,6764,2.5
85215,554,858,5.0
65234,418,2005,4.0
64670,414,55820,4.5
21103,140,163,3.0
76594,480,3527,2.5
17906,112,6,4.5
12719,81,344,1.0
54821,362,8360,4.0
100406,610,71535,3.5
59693,387,3000,4.0
40836,275,3267,4.0
60616,391,2115,2.0
13129,84,265,5.0
72248,465,2763,4.0
8845,62,3578,4.5
56898,380,107,5.0
92332,597,1290,3.0
29357,201,2324,5.0
31374,217,2741,2.0
19600,126,288,1.0
40867,275,3794,2.0
13049,83,31878,0.5
82474,523,116797,5.0
82282,522,2706,3.0
31873,219,6383,1.5
50662,327,4718,5.0
56450,373,551,5.0
64294,414,7451,4.0
17521,111,36401,4.0
90917,590,3253,3.5
28170,195,1958,4.0
40193,274,8967,1.5
19465,125,101112,4.5
78157,484,7451,3.5
68318,442,468,1.5
88148,567,164179,4.0
89990,585,175,3.5
40673,275,1219,4.0
44568,298,555,3.0
68117,438,8622,4.0
91833,596,2081,4.0
1813,18,480,3.5
51338,331,94959,4.0
94080,599,5841,2.0
76379,480,1225,5.0
20961,139,7147,1.5
99095,608,2808,1.0
84533,543,356,3.0
54365,357,3578,4.5
73240,474,587,3.0
255,2,109487,3.0
39253,274,86,3.5
43252,290,915,4.0
58207,381,1911,2.5
22230,149,480,3.0
40905,275,4334,5.0
712,6,340,4.0
93781,599,4007,3.0
9687,64,2722,3.0
46605,305,160565,4.5
85725,555,2877,1.0
49354,318,8914,3.5
28390,198,1020,3.0
31395,217,2871,3.0
93351,599,2269,1.5
20119,132,4014,3.5
30773,216,1252,4.0
18039,113,1617,5.0
44639,298,1653,2.0
32708,222,4974,2.5
58759,382,58105,4.0
60116,387,8574,2.5
8661,59,1196,4.0
36100,246,37729,3.0
46216,305,7143,4.5
21535,140,5357,3.0
40310,274,44004,3.5
33639,227,115713,4.0
68791,448,1019,3.0
53024,350,112,3.0
6131,42,2423,5.0
23291,160,546,3.0
3787,23,272,4.0
4907,31,1136,3.0
9288,63,4223,3.5
50192,324,3915,4.0
19915,131,68237,3.0
37956,259,1584,5.0
10964,68,4047,3.0
34405,232,33679,4.0
65928,425,431,3.5
269,3,1124,0.5
7616,51,2752,2.5
61477,405,4011,4.0
61673,408,80489,4.0
91859,596,2826,3.0
8448,57,3108,5.0
99241,608,4239,4.0
18341,116,4963,4.0
86591,561,47,4.5
67502,437,247,4.0
22058,144,2700,3.5
50698,328,750,5.0
47814,308,87234,5.0
28832,199,4378,4.0
73326,474,949,3.5
68256,440,1921,3.5
100455,610,79501,4.0
76982,480,39292,3.5
99836,610,4533,4.0
97565,606,1211,5.0
85331,555,333,5.0
41506,282,1213,4.5
83551,533,3727,5.0
22347,151,852,4.0
34066,232,3999,3.5
46342,305,59315,4.5
56962,380,595,4.0
75141,474,46976,4.0
84751,548,8531,4.0
15023,95,6534,3.5
13007,83,3462,3.0
91896,596,4027,3.5
59458,387,1284,3.5
44627,298,1387,3.0
45869,304,1393,3.0
38105,260,6874,4.5
83988,534,96079,3.5
4055,26,454,4.0
63039,414,2146,4.0
53208,352,593,4.0
18452,117,527,5.0
74709,474,6999,2.5
60408,391,25,5.0
75196,474,56563,3.5
62955,414,1966,4.0
2451,19,924,3.0
1849,18,1095,4.0
55892,369,1093,4.0
82201,521,802,4.0
33189,226,1405,3.0
78264,486,173,4.0
1561,15,134853,4.5
8314,57,1884,2.0
49288,318,6197,3.0
77266,483,317,4.5
32989,225,1219,3.0
55188,366,4993,4.5
17151,109,370,3.0
64686,414,58047,3.5
81442,514,135216,0.5
37290,249,108729,4.0
23581,160,3408,4.0
94657,599,58306,2.5
67343,435,34405,4.0
17528,111,40819,4.0
75148,474,47970,3.0
72945,470,208,3.0
3097,20,3512,3.0
5415,38,350,4.0
62700,414,1100,3.5
68220,439,356,5.0
6647,45,1729,4.0
52949,348,1801,3.5
54111,356,60293,5.0
62066,411,280,4.0
69149,448,3087,3.0
1940,18,2762,4.5
67129,434,799,3.5
3793,23,454,2.5
11544,68,87306,3.0
24285,168,3030,5.0
22152,147,151,1.5
29141,200,5617,3.5
36175,247,47,4.0
47158,307,3114,3.0
77727,483,27660,4.0
31351,217,2539,2.0
29286,201,380,4.0
21952,143,71535,1.0
7065,48,1356,4.5
19230,125,81,3.0
62951,414,1954,4.0
2649,19,2033,3.0
76240,480,60,2.0
60396,390,59995,4.0
22557,153,95510,0.5
85265,554,2149,1.0
45858,304,1371,4.0
95751,600,7161,1.0
13685,89,6666,3.5
44955,298,7254,1.0
1077,9,627,3.0
70254,448,112818,2.0
81774,517,5464,3.0
76296,480,435,1.5
69109,448,2881,4.0
67601,438,145,5.0
8673,59,1252,5.0
57420,380,5093,4.0
14793,93,2103,4.0
44585,298,1060,3.5
52128,339,4878,4.5
8239,57,1287,5.0
68091,438,7263,3.5
11585,68,102445,5.0
46285,305,47997,5.0
89563,580,4235,4.0
69725,448,50064,3.0
4968,32,353,3.0
27919,190,30810,5.0
77828,483,68157,4.0
97738,606,2243,4.0
60239,387,52604,2.5
90834,590,2410,3.0
82383,522,84152,3.5
76156,479,3270,4.0
90086,586,1597,4.0
61902,410,1251,4.0
31473,217,3433,1.0
45368,298,102993,3.0
44939,298,6881,0.5
23696,161,5643,4.5
20930,139,5254,1.5
815,6,608,3.0
67233,434,4995,4.0
94752,599,76030,0.5
46188,305,5816,3.0
97493,606,903,4.0
91746,595,2761,5.0
44806,298,4448,2.5
69156,448,3146,4.0
79122,490,215,4.0
36784,249,8783,3.5
67611,438,193,1.0
51971,338,296,4.5
87784,566,592,3.0
33615,227,64614,3.5
48799,317,50,5.0
2463,19,1032,1.0
87508,563,111113,3.0
80386,509,262,4.5
62713,414,1173,3.0
21065,139,89745,2.5
9550,64,1208,5.0
89791,581,134130,4.0
77884,483,91094,3.5
72194,465,1036,4.0
90777,590,1962,4.0
21752,141,3147,3.5
41677,282,50872,5.0
47573,307,40815,3.5
19573,125,164881,1.5
89098,577,1096,3.0
48322,313,1214,4.0
79233,491,317,4.0
94091,599,5961,1.5
53274,352,2762,4.0
61060,397,1953,4.5
58796,382,85510,3.0
3795,23,608,3.5
83983,534,95309,4.0
17720,111,98203,1.5
72856,469,3208,1.0
1300,11,1438,3.0
38795,266,2278,5.0
11204,68,8983,3.5
81790,517,7046,0.5
83284,527,2866,4.0
6627,45,1517,5.0
41378,280,45447,4.0
4492,28,6157,1.5
99078,608,2700,3.0
4274,28,1196,4.0
38781,266,1968,2.0
51423,332,1301,4.0
40587,275,176,4.0
96982,603,4259,3.0
49903,320,3703,3.0
57035,380,1219,4.0
89721,580,41285,3.0
44779,298,4018,2.0
62809,414,1382,2.0
64983,414,178061,4.0
7719,51,5505,4.0
66806,432,153,3.5
45347,298,95510,2.0
17937,112,454,4.0
24528,169,5620,4.0
39078,270,135,1.0
77397,483,1569,3.0
8002,56,196,3.0
58794,382,81847,4.5
47755,308,1200,1.0
73307,474,926,4.5
76731,480,5110,3.0
97675,606,1884,4.0
94114,599,6203,1.5
42413,288,1747,2.5
3439,21,47997,5.0
50736,328,1222,3.0
79560,495,2571,5.0
22496,153,4995,3.5
100740,610,122892,4.0
9055,62,103772,4.0
15069,96,1094,4.0
69688,448,43558,2.0
59747,387,3481,3.5
41919,286,2959,5.0
82379,522,81845,5.0
86341,560,7265,4.0
100827,610,163937,3.5
33197,226,1562,1.5
75481,477,585,0.5
41640,282,6377,5.0
74033,474,3271,3.0
52903,347,344,3.0
